dataset,level,stratum,outcome,pair,quantile,qa,qb,diff
full,RiskBand,10,fine_positive,LU vs NL,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs NL,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs NO,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs NO,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs NO,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs NO,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs PL,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs PL,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs PL,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs PL,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs RO,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs RO,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs RO,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs RO,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs SE,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs SE,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs SE,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LU vs SE,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs NL,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs NL,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs NL,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs NL,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs NO,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs NO,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs NO,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs NO,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs PL,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs PL,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs PL,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs PL,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs RO,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs RO,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs RO,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs RO,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs SE,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs SE,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs SE,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,LV vs SE,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs NO,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs NO,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs NO,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs NO,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs PL,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs PL,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs PL,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs PL,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs RO,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs RO,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs RO,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs RO,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs SE,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs SE,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs SE,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NL vs SE,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs PL,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs PL,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs PL,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs PL,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs RO,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs RO,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs RO,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs RO,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs SE,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs SE,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs SE,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,NO vs SE,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,PL vs RO,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,PL vs RO,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,PL vs RO,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,PL vs RO,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,PL vs SE,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,PL vs SE,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,PL vs SE,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,PL vs SE,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_positive,RO vs SE,0.25,1.0,1.0,0.0
full,RiskBand,10,fine_positive,RO vs SE,0.5,1.0,1.0,0.0
full,RiskBand,10,fine_positive,RO vs SE,0.75,1.0,1.0,0.0
full,RiskBand,10,fine_positive,RO vs SE,0.9,1.0,1.0,0.0
full,RiskBand,10,fine_eur,DE vs ES,0.25,0.0,15000.0,-15000.0
full,RiskBand,10,fine_eur,DE vs ES,0.5,0.0,600000.0,-600000.0
full,RiskBand,10,fine_eur,DE vs ES,0.75,0.0,5000000.0,-5000000.0
full,RiskBand,10,fine_eur,DE vs ES,0.9,0.0,5000000.0,-5000000.0
full,RiskBand,10,fine_eur,DE vs FR,0.25,0.0,80000.0,-80000.0
full,RiskBand,10,fine_eur,DE vs FR,0.5,0.0,80000.0,-80000.0
full,RiskBand,10,fine_eur,DE vs FR,0.75,0.0,600000.0,-600000.0
full,RiskBand,10,fine_eur,DE vs FR,0.9,0.0,1750000.0,-1750000.0
full,RiskBand,10,fine_eur,DE vs GB,0.25,0.0,2702.7,-2702.7
full,RiskBand,10,fine_eur,DE vs GB,0.5,0.0,21060.0,-21060.0
full,RiskBand,10,fine_eur,DE vs GB,0.75,0.0,21060.0,-21060.0
full,RiskBand,10,fine_eur,DE vs GB,0.9,0.0,29250.0,-29250.0
full,RiskBand,10,fine_eur,DE vs GR,0.25,0.0,1400.0,-1400.0
full,RiskBand,10,fine_eur,DE vs GR,0.5,0.0,5000.0,-5000.0
full,RiskBand,10,fine_eur,DE vs GR,0.75,0.0,75000.0,-75000.0
full,RiskBand,10,fine_eur,DE vs GR,0.9,0.0,75000.0,-75000.0
full,RiskBand,10,fine_eur,DE vs HU,0.25,0.0,91000.0,-91000.0
full,RiskBand,10,fine_eur,DE vs HU,0.5,0.0,91000.0,-91000.0
full,RiskBand,10,fine_eur,DE vs HU,0.75,0.0,91000.0,-91000.0
full,RiskBand,10,fine_eur,DE vs HU,0.9,0.0,91000.0,-91000.0
full,RiskBand,10,fine_eur,DE vs IS,0.25,0.0,8840.0,-8840.0
full,RiskBand,10,fine_eur,DE vs IS,0.5,0.0,8840.0,-8840.0
full,RiskBand,10,fine_eur,DE vs IS,0.75,0.0,8840.0,-8840.0
full,RiskBand,10,fine_eur,DE vs IS,0.9,0.0,8840.0,-8840.0
full,RiskBand,10,fine_eur,DE vs IT,0.25,0.0,3000.0,-3000.0
full,RiskBand,10,fine_eur,DE vs IT,0.5,0.0,5000.0,-5000.0
full,RiskBand,10,fine_eur,DE vs IT,0.75,0.0,20000.0,-20000.0
full,RiskBand,10,fine_eur,DE vs IT,0.9,0.0,40660.0,-40660.0
full,RiskBand,10,fine_eur,DE vs LU,0.25,0.0,6800.0,-6800.0
full,RiskBand,10,fine_eur,DE vs LU,0.5,0.0,6800.0,-6800.0
full,RiskBand,10,fine_eur,DE vs LU,0.75,0.0,6800.0,-6800.0
full,RiskBand,10,fine_eur,DE vs LU,0.9,0.0,6800.0,-6800.0
full,RiskBand,10,fine_eur,DE vs LV,0.25,0.0,1000.0,-1000.0
full,RiskBand,10,fine_eur,DE vs LV,0.5,0.0,1000.0,-1000.0
full,RiskBand,10,fine_eur,DE vs LV,0.75,0.0,1000.0,-1000.0
full,RiskBand,10,fine_eur,DE vs LV,0.9,0.0,1000.0,-1000.0
full,RiskBand,10,fine_eur,DE vs NL,0.25,0.0,150000.0,-150000.0
full,RiskBand,10,fine_eur,DE vs NL,0.5,0.0,450000.0,-450000.0
full,RiskBand,10,fine_eur,DE vs NL,0.75,0.0,725000.0,-725000.0
full,RiskBand,10,fine_eur,DE vs NL,0.9,0.0,10000000.0,-10000000.0
full,RiskBand,10,fine_eur,DE vs NO,0.25,0.0,13350.0,-13350.0
full,RiskBand,10,fine_eur,DE vs NO,0.5,0.0,13350.0,-13350.0
full,RiskBand,10,fine_eur,DE vs NO,0.75,0.0,178000.0,-178000.0
full,RiskBand,10,fine_eur,DE vs NO,0.9,0.0,445000.0,-445000.0
full,RiskBand,10,fine_eur,DE vs PL,0.25,0.0,9200.0,-9200.0
full,RiskBand,10,fine_eur,DE vs PL,0.5,0.0,11500.0,-11500.0
full,RiskBand,10,fine_eur,DE vs PL,0.75,0.0,23000.0,-23000.0
full,RiskBand,10,fine_eur,DE vs PL,0.9,0.0,23000.0,-23000.0
full,RiskBand,10,fine_eur,DE vs RO,0.25,0.0,200.0,-200.0
full,RiskBand,10,fine_eur,DE vs RO,0.5,0.0,200.0,-200.0
full,RiskBand,10,fine_eur,DE vs RO,0.75,0.0,200.0,-200.0
full,RiskBand,10,fine_eur,DE vs RO,0.9,0.0,200.0,-200.0
full,RiskBand,10,fine_eur,DE vs SE,0.25,0.0,5046000.0,-5046000.0
full,RiskBand,10,fine_eur,DE vs SE,0.5,0.0,5046000.0,-5046000.0
full,RiskBand,10,fine_eur,DE vs SE,0.75,0.0,5046000.0,-5046000.0
full,RiskBand,10,fine_eur,DE vs SE,0.9,0.0,5046000.0,-5046000.0
full,RiskBand,10,fine_eur,ES vs FR,0.25,15000.0,80000.0,-65000.0
full,RiskBand,10,fine_eur,ES vs FR,0.5,600000.0,80000.0,520000.0
full,RiskBand,10,fine_eur,ES vs FR,0.75,5000000.0,600000.0,4400000.0
full,RiskBand,10,fine_eur,ES vs FR,0.9,5000000.0,1750000.0,3250000.0
full,RiskBand,10,fine_eur,ES vs GB,0.25,15000.0,2702.7,12297.3
full,RiskBand,10,fine_eur,ES vs GB,0.5,600000.0,21060.0,578940.0
full,RiskBand,10,fine_eur,ES vs GB,0.75,5000000.0,21060.0,4978940.0
