feature,source,kind,origin,dtype,observed_rate,nonzero_rate,variance,min,max
q54_scopes_status__NOT_APPLICABLE,status,binary,q54_scopes_status,int8,1.0,0.5725806451612904,0.24497900458969435,0.0,1.0
q54_scopes_status__NOT_MENTIONED,status,binary,q54_scopes_status,int8,1.0,0.3971774193548387,0.23966911884378764,0.0,1.0
q54_scopes_unknown__NOT_DISCUSSED,wide_categorical,binary,q54_scopes_unknown,int8,1.0,0.006048387096774193,0.006017870512027606,0.0,1.0
q56_rights_discussed_exclusivity_conflict,wide,numeric,q56_rights_discussed_exclusivity_conflict,int64,1.0,0.0,0.0,0.0,0.0
q56_rights_discussed_known__ACCESS,wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.04435483870967742,0.04243025943165912,0.0,1.0
"q56_rights_discussed_known__ACCESS,ERASURE",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.006048387096774193,0.006017870512027604,0.0,1.0
"q56_rights_discussed_known__ACCESS,ERASURE,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
"q56_rights_discussed_known__ACCESS,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.009072580645161291,0.008999340841769475,0.0,1.0
"q56_rights_discussed_known__ACCESS,OBJECTION,ERASURE",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q56_rights_discussed_known__ACCESS,OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q56_rights_discussed_known__ACCESS,RECTIFICATION,ERASURE,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
"q56_rights_discussed_known__ACCESS,RECTIFICATION,ERASURE,OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q56_rights_discussed_known__ACCESS,RECTIFICATION,ERASURE,RESTRICTION_OF_PROCESSING,DATA_PORTABILITY,OBJECTION,AUTOMATED_DECISION_MAKING,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q56_rights_discussed_known__ACCESS,RECTIFICATION,ERASURE,RESTRICTION_OF_PROCESSING,OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q56_rights_discussed_known__ACCESS,RECTIFICATION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
q56_rights_discussed_known__AUTOMATED_DECISION_MAKING,wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q56_rights_discussed_known__ERASURE,wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.03024193548387097,0.029356954526219857,0.0,1.0
"q56_rights_discussed_known__ERASURE,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.019153225806451613,0.01880533674034048,0.0,1.0
"q56_rights_discussed_known__ERASURE,OBJECTION",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
"q56_rights_discussed_known__ERASURE,OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0030241935483870967,0.0030180902314377797,0.0,1.0
q56_rights_discussed_known__INFORMATION_OBLIGATIONS,wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.3064516129032258,0.21275349109729505,0.0,1.0
"q56_rights_discussed_known__INFORMATION_OBLIGATIONS,ERASURE,RESTRICTION_OF_PROCESSING",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q56_rights_discussed_known__NONE_DISCUSSED,wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.10181451612903226,0.09154059926434686,0.0,1.0
q56_rights_discussed_known__OBJECTION,wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.007056451612903226,0.007013728394258002,0.0,1.0
"q56_rights_discussed_known__OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.005040322580645161,0.005019978190814103,0.0,1.0
q56_rights_discussed_known__RECTIFICATION,wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q56_rights_discussed_known__RECTIFICATION,ERASURE,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q56_rights_discussed_known__RECTIFICATION,ERASURE,RESTRICTION_OF_PROCESSING,DATA_PORTABILITY,OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q56_rights_discussed_known__RECTIFICATION,ERASURE,RESTRICTION_OF_PROCESSING,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
"q56_rights_discussed_known__RECTIFICATION,ERASURE,RESTRICTION_OF_PROCESSING,OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q56_rights_discussed_known,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
q56_rights_discussed_status__DISCUSSED,status,binary,q56_rights_discussed_status,int8,1.0,0.6189516129032258,0.236088506233521,0.0,1.0
q56_rights_discussed_status__NOT_APPLICABLE,status,binary,q56_rights_discussed_status,int8,1.0,0.02217741935483871,0.021707463949741216,0.0,1.0
q56_rights_discussed_status__NOT_MENTIONED,status,binary,q56_rights_discussed_status,int8,1.0,0.3588709677419355,0.23031476839946616,0.0,1.0
q56_rights_discussed_unknown__NOT_APPLICABLE,wide_categorical,binary,q56_rights_discussed_unknown,int8,1.0,0.02217741935483871,0.021707463949741216,0.0,1.0
q56_rights_discussed_unknown__NOT_DISCUSSED,wide_categorical,binary,q56_rights_discussed_unknown,int8,1.0,0.047379032258064516,0.04517980371732691,0.0,1.0
q56_rights_discussed_unknown__NOT_MENTIONED,wide_categorical,binary,q56_rights_discussed_unknown,int8,1.0,0.021169354838709676,0.020742122652257413,0.0,1.0
q57_rights_violated_exclusivity_conflict,wide,numeric,q57_rights_violated_exclusivity_conflict,int64,1.0,0.0,0.0,0.0,0.0
q57_rights_violated_known__ACCESS,wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.02620967741935484,0.025548484749845377,0.0,1.0
"q57_rights_violated_known__ACCESS,ERASURE",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.0030241935483870967,0.0030180902314377793,0.0,1.0
"q57_rights_violated_known__ACCESS,INFORMATION_OBLIGATIONS",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.004032258064516129,0.004020051430617493,0.0,1.0
"q57_rights_violated_known__ACCESS,RECTIFICATION",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
"q57_rights_violated_known__ACCESS,RECTIFICATION,ERASURE,OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q57_rights_violated_known__ERASURE,wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.028225806451612902,0.02745678851599883,0.0,1.0
"q57_rights_violated_known__ERASURE,INFORMATION_OBLIGATIONS",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.016129032258064516,0.0158848995800918,0.0,1.0
"q57_rights_violated_known__ERASURE,OBJECTION",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
"q57_rights_violated_known__ERASURE,OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q57_rights_violated_known__INFORMATION_OBLIGATIONS,wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.22782258064516128,0.17609696949969075,0.0,1.0
q57_rights_violated_known__NONE_VIOLATED,wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.16028225806451613,0.13472766999772146,0.0,1.0
q57_rights_violated_known__NOT_DETERMINED,wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.055443548387096774,0.052422406497184326,0.0,1.0
q57_rights_violated_known__OBJECTION,wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.008064516129032258,0.00800755183750529,0.0,1.0
"q57_rights_violated_known__OBJECTION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.005040322580645161,0.005019978190814103,0.0,1.0
q57_rights_violated_known__RECTIFICATION,wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q57_rights_violated_known__RECTIFICATION,INFORMATION_OBLIGATIONS",wide_categorical,binary,q57_rights_violated_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q57_rights_violated_status__DISCUSSED,status,binary,q57_rights_violated_status,int8,1.0,0.3951612903225806,0.2392500244132678,0.0,1.0
q57_rights_violated_status__NONE_VIOLATED,status,binary,q57_rights_violated_status,int8,1.0,0.16028225806451613,0.13472766999772146,0.0,1.0
q57_rights_violated_status__NOT_APPLICABLE,status,binary,q57_rights_violated_status,int8,1.0,0.02217741935483871,0.021707463949741216,0.0,1.0
q57_rights_violated_status__NOT_DETERMINED,status,binary,q57_rights_violated_status,int8,1.0,0.055443548387096774,0.052422406497184326,0.0,1.0
q57_rights_violated_status__NOT_MENTIONED,status,binary,q57_rights_violated_status,int8,1.0,0.36693548387096775,0.23252823801308553,0.0,1.0
q57_rights_violated_unknown__NONE_DISCUSSED,wide_categorical,binary,q57_rights_violated_unknown,int8,1.0,0.008064516129032258,0.00800755183750529,0.0,1.0
q57_rights_violated_unknown__NOT_APPLICABLE,wide_categorical,binary,q57_rights_violated_unknown,int8,1.0,0.02217741935483871,0.021707463949741216,0.0,1.0
q57_rights_violated_unknown__NOT_DISCUSSED,wide_categorical,binary,q57_rights_violated_unknown,int8,1.0,0.04334677419354839,0.04150967579180365,0.0,1.0
q57_rights_violated_unknown__NOT_MENTIONED,wide_categorical,binary,q57_rights_violated_unknown,int8,1.0,0.018145161290322582,0.01783389212590736,0.0,1.0
q58_access_issues_exclusivity_conflict,wide,numeric,q58_access_issues_exclusivity_conflict,int64,1.0,0.0,0.0,0.0,0.0
q58_access_issues_known__EXCESSIVE_DELAY,wide_categorical,binary,q58_access_issues_known,int8,1.0,0.008064516129032258,0.008007551837505292,0.0,1.0
"q58_access_issues_known__EXCESSIVE_DELAY,INADEQUATE_RESPONSE",wide_categorical,binary,q58_access_issues_known,int8,1.0,0.02721774193548387,0.02650365385241366,0.0,1.0
"q58_access_issues_known__EXCESSIVE_DELAY,INADEQUATE_RESPONSE,NO_ISSUES_FOUND",wide_categorical,binary,q58_access_issues_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q58_access_issues_known__EXCESSIVE_DELAY,INADEQUATE_RESPONSE,SCOPE_LIMITATIONS",wide_categorical,binary,q58_access_issues_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q58_access_issues_known__INADEQUATE_RESPONSE,wide_categorical,binary,q58_access_issues_known,int8,1.0,0.04536290322580645,0.0433488086325315,0.0,1.0
"q58_access_issues_known__INADEQUATE_RESPONSE,IDENTITY_VERIFICATION_ISSUES",wide_categorical,binary,q58_access_issues_known,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
"q58_access_issues_known__INADEQUATE_RESPONSE,IDENTITY_VERIFICATION_ISSUES,SCOPE_LIMITATIONS",wide_categorical,binary,q58_access_issues_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
"q58_access_issues_known__INADEQUATE_RESPONSE,SCOPE_LIMITATIONS",wide_categorical,binary,q58_access_issues_known,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
q58_access_issues_known__NOT_APPLICABLE,wide_categorical,binary,q58_access_issues_known,int8,1.0,0.5282258064516129,0.24945477035252753,0.0,1.0
q58_access_issues_known__NO_ISSUES_FOUND,wide_categorical,binary,q58_access_issues_known,int8,1.0,0.0030241935483870967,0.0030180902314377793,0.0,1.0
q58_access_issues_known__SCOPE_LIMITATIONS,wide_categorical,binary,q58_access_issues_known,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
q58_access_issues_status__DISCUSSED,status,binary,q58_access_issues_status,int8,1.0,0.09879032258064516,0.08912063409394227,0.0,1.0
q58_access_issues_status__NOT_APPLICABLE,status,binary,q58_access_issues_status,int8,1.0,0.5282258064516129,0.24945477035252753,0.0,1.0
q58_access_issues_status__NOT_MENTIONED,status,binary,q58_access_issues_status,int8,1.0,0.37298387096774194,0.23410289378600957,0.0,1.0
q58_access_issues_unknown__NOT_DISCUSSED,wide_categorical,binary,q58_access_issues_unknown,int8,1.0,0.006048387096774193,0.006017870512027606,0.0,1.0
q59_adm_issues_exclusivity_conflict,wide,numeric,q59_adm_issues_exclusivity_conflict,int64,1.0,0.0,0.0,0.0,0.0
q59_adm_issues_known__NOT_APPLICABLE,wide_categorical,binary,q59_adm_issues_known,int8,1.0,0.59375,0.24145433905146316,0.0,1.0
q59_adm_issues_known__NO_EXPLANATION_PROVIDED,wide_categorical,binary,q59_adm_issues_known,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
q59_adm_issues_status__DISCUSSED,status,binary,q59_adm_issues_status,int8,1.0,0.008064516129032258,0.008007551837505292,0.0,1.0
q59_adm_issues_status__NOT_APPLICABLE,status,binary,q59_adm_issues_status,int8,1.0,0.59375,0.24145433905146316,0.0,1.0
q59_adm_issues_status__NOT_MENTIONED,status,binary,q59_adm_issues_status,int8,1.0,0.39818548387096775,0.23987561440057295,0.0,1.0
q59_adm_issues_unknown__NOT_DISCUSSED,wide_categorical,binary,q59_adm_issues_unknown,int8,1.0,0.006048387096774193,0.006017870512027606,0.0,1.0
q61_dpo_issues_exclusivity_conflict,wide,numeric,q61_dpo_issues_exclusivity_conflict,int64,1.0,0.0,0.0,0.0,0.0
q61_dpo_issues_known__CONFLICT_OF_INTEREST,wide_categorical,binary,q61_dpo_issues_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q61_dpo_issues_known__INADEQUATE_INVOLVEMENT,wide_categorical,binary,q61_dpo_issues_known,int8,1.0,0.0030241935483870967,0.0030180902314377797,0.0,1.0
"q61_dpo_issues_known__INSUFFICIENT_INDEPENDENCE,CONFLICT_OF_INTEREST",wide_categorical,binary,q61_dpo_issues_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q61_dpo_issues_known__NOT_APPLICABLE,wide_categorical,binary,q61_dpo_issues_known,int8,1.0,0.5362903225806451,0.24893395397285245,0.0,1.0
q61_dpo_issues_known__NO_DPO_APPOINTED,wide_categorical,binary,q61_dpo_issues_known,int8,1.0,0.01310483870967742,0.012946152468995147,0.0,1.0
"q61_dpo_issues_known__NO_DPO_APPOINTED,INADEQUATE_INVOLVEMENT",wide_categorical,binary,q61_dpo_issues_known,int8,1.0,0.0020161290322580645,0.002014094593274958,0.0,1.0
"q61_dpo_issues_known__NO_DPO_APPOINTED,LACK_OF_RESOURCES",wide_categorical,binary,q61_dpo_issues_known,int8,1.0,0.0010080645161290322,0.001008064516129032,0.0,1.0
q61_dpo_issues_known__NO_ISSUES_FOUND,wide_categorical,binary,q61_dpo_issues_known,int8,1.0,0.037298387096774195,0.03594345073402559,0.0,1.0
q61_dpo_issues_status__DISCUSSED,status,binary,q61_dpo_issues_status,int8,1.0,0.06451612903225806,0.060414700042316326,0.0,1.0
q61_dpo_issues_status__NOT_APPLICABLE,status,binary,q61_dpo_issues_status,int8,1.0,0.5362903225806451,0.24893395397285245,0.0,1.0
q61_dpo_issues_status__NOT_MENTIONED,status,binary,q61_dpo_issues_status,int8,1.0,0.39919354838709675,0.24008007551837512,0.0,1.0
q61_dpo_issues_unknown__NOT_DISCUSSED,wide_categorical,binary,q61_dpo_issues_unknown,int8,1.0,0.006048387096774193,0.006017870512027606,0.0,1.0
q64_transfer_violations_exclusivity_conflict,wide,numeric,q64_transfer_violations_exclusivity_conflict,int64,1.0,0.0,0.0,0.0,0.0
"q64_transfer_violations_known__INVALID_TRANSFER_MECHANISM,SCHREMS_II_ISSUES",wide_categorical,binary,q64_transfer_violations_known,int8,1.0,0.0010080645161290322,0.0010080645161290322,0.0,1.0
q64_transfer_violations_known__NOT_APPLICABLE,wide_categorical,binary,q64_transfer_violations_known,int8,1.0,0.5866935483870968,0.24272891507437908,0.0,1.0
q64_transfer_violations_known__NO_ADEQUATE_SAFEGUARDS,wide_categorical,binary,q64_transfer_violations_known,int8,1.0,0.004032258064516129,0.004020051430617492,0.0,1.0
"q64_transfer_violations_known__NO_ADEQUATE_SAFEGUARDS,INVALID_TRANSFER_MECHANISM,SCHREMS_II_ISSUES",wide_categorical,binary,q64_transfer_violations_known,int8,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
"q64_transfer_violations_known__NO_ADEQUATE_SAFEGUARDS,SCHREMS_II_ISSUES",wide_categorical,binary,q64_transfer_violations_known,int8,1.0,0.0020161290322580645,0.002014094593274958,0.0,1.0
q64_transfer_violations_status__DISCUSSED,status,binary,q64_transfer_violations_status,int8,1.0,0.015120967741935484,0.014907351648709344,0.0,1.0
q64_transfer_violations_status__NOT_APPLICABLE,status,binary,q64_transfer_violations_status,int8,1.0,0.5866935483870968,0.24272891507437908,0.0,1.0
q64_transfer_violations_status__NOT_MENTIONED,status,binary,q64_transfer_violations_status,int8,1.0,0.39818548387096775,0.23987561440057295,0.0,1.0
q64_transfer_violations_unknown__NOT_DISCUSSED,wide_categorical,binary,q64_transfer_violations_unknown,int8,1.0,0.006048387096774193,0.006017870512027606,0.0,1.0
q67_tokens,wide,numeric,q67_tokens,int64,1.0,0.7913306451612904,17.243651533153216,0.0,27.0
q68_tokens,wide,numeric,q68_tokens,int64,1.0,0.9576612903225806,391.1418563441945,0.0,95.0
remedy_only_case,wide,numeric,remedy_only_case,int64,1.0,0.2530241935483871,0.1891936704534358,0.0,1.0
rights_discussed__ACCESS,long:rights_discussed,binary,rights_discussed,float64,1.0,0.06854838709677419,0.06391393509325867,0.0,1.0
rights_discussed__AUTOMATED_DECISION_MAKING,long:rights_discussed,binary,rights_discussed,float64,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
rights_discussed__DATA_PORTABILITY,long:rights_discussed,binary,rights_discussed,float64,1.0,0.0020161290322580645,0.0020140945932749575,0.0,1.0
rights_discussed__ERASURE,long:rights_discussed,binary,rights_discussed,float64,1.0,0.07258064516129033,0.06738061912047134,0.0,1.0
rights_discussed__INFORMATION_OBLIGATIONS,long:rights_discussed,binary,rights_discussed,float64,1.0,0.35685483870967744,0.22974105660623026,0.0,1.0
rights_discussed__NONE_DISCUSSED,long:rights_discussed,binary,rights_discussed,float64,1.0,0.10181451612903226,0.09154059926434686,0.0,1.0
rights_discussed__OBJECTION,long:rights_discussed,binary,rights_discussed,float64,1.0,0.024193548387096774,0.023632043227759515,0.0,1.0
rights_discussed__RECTIFICATION,long:rights_discussed,binary,rights_discussed,float64,1.0,0.011088709677419355,0.010976815533348522,0.0,1.0
rights_discussed__RESTRICTION_OF_PROCESSING,long:rights_discussed,binary,rights_discussed,float64,1.0,0.007056451612903226,0.007013728394258002,0.0,1.0
rights_violated__ACCESS,long:rights_violated,binary,rights_violated,float64,1.0,0.03528225806451613,0.034071766869568046,0.0,1.0
rights_violated__AUTOMATED_DECISION_MAKING,long:rights_violated,binary,rights_violated,float64,1.0,0.0,0.0,0.0,0.0
rights_violated__DATA_PORTABILITY,long:rights_violated,binary,rights_violated,float64,1.0,0.0,0.0,0.0,0.0
rights_violated__ERASURE,long:rights_violated,binary,rights_violated,float64,1.0,0.05141129032258065,0.048817380619120464,0.0,1.0
rights_violated__INFORMATION_OBLIGATIONS,long:rights_violated,binary,rights_violated,float64,1.0,0.2560483870967742,0.19067982813059473,0.0,1.0
rights_violated__NONE_VIOLATED,long:rights_violated,binary,rights_violated,float64,1.0,0.16028225806451613,0.13472766999772146,0.0,1.0
rights_violated__NOT_DETERMINED,long:rights_violated,binary,rights_violated,float64,1.0,0.055443548387096774,0.052422406497184326,0.0,1.0
rights_violated__OBJECTION,long:rights_violated,binary,rights_violated,float64,1.0,0.017137096774193547,0.016860413072491132,0.0,1.0
rights_violated__RECTIFICATION,long:rights_violated,binary,rights_violated,float64,1.0,0.004032258064516129,0.004020051430617492,0.0,1.0
rights_violated__RESTRICTION_OF_PROCESSING,long:rights_violated,binary,rights_violated,float64,1.0,0.0,0.0,0.0,0.0
schema_echo_fields__Q12,wide_categorical,binary,schema_echo_fields,int8,1.0,0.32661290322580644,0.22015884899580096,0.0,1.0
schema_echo_fields__Q12;Q2,wide_categorical,binary,schema_echo_fields,int8,1.0,0.059475806451612906,0.055994881351518526,0.0,1.0
schema_echo_flag,wide,numeric,schema_echo_flag,int64,1.0,0.3860887096774194,0.2372633947462648,0.0,1.0
severity_measures_present,wide,numeric,severity_measures_present,int64,1.0,0.5493951612903226,0.24780992643468638,0.0,1.0
transfer_violations__INADEQUATE_CONTRACTUAL_CLAUSES,long:transfer_violations,binary,transfer_violations,float64,1.0,0.0,0.0,0.0,0.0
transfer_violations__INVALID_TRANSFER_MECHANISM,long:transfer_violations,binary,transfer_violations,float64,1.0,0.0030241935483870967,0.0030180902314377793,0.0,1.0
transfer_violations__NOT_APPLICABLE,long:transfer_violations,binary,transfer_violations,float64,1.0,0.5866935483870968,0.24272891507437908,0.0,1.0
transfer_violations__NO_ADEQUATE_SAFEGUARDS,long:transfer_violations,binary,transfer_violations,float64,1.0,0.008064516129032258,0.008007551837505292,0.0,1.0
transfer_violations__NO_IMPACT_ASSESSMENT,long:transfer_violations,binary,transfer_violations,float64,1.0,0.0,0.0,0.0,0.0
transfer_violations__SCHREMS_II_ISSUES,long:transfer_violations,binary,transfer_violations,float64,1.0,0.005040322580645161,0.005019978190814102,0.0,1.0
turnover_eur,wide,numeric,turnover_eur,float64,1.0,0.06754032258064516,9.784630939486348e+20,0.0,964711000000.0
turnover_log1p,wide,numeric,turnover_log1p,float64,1.0,0.06754032258064516,23.883084329862804,0.0,27.595094
turnover_numeric_valid,wide,numeric,turnover_numeric_valid,int64,1.0,0.1159274193548387,0.10259167182057874,0.0,1.0
turnover_outlier_flag,wide,numeric,turnover_outlier_flag,int64,1.0,0.0,0.0,0.0,0.0
turnover_status__DISCUSSED,status,binary,turnover_status,int8,1.0,0.9576612903225806,0.040587057712965086,0.0,1.0
turnover_status__NOT_MENTIONED,status,binary,turnover_status,int8,1.0,0.04233870967741935,0.04058705771296506,0.0,1.0
vulnerable_groups__CHILDREN,long:vulnerable_groups,binary,vulnerable_groups,float64,1.0,0.05241935483870968,0.049721688747111095,0.0,1.0
vulnerable_groups__ELDERLY,long:vulnerable_groups,binary,vulnerable_groups,float64,1.0,0.0030241935483870967,0.0030180902314377797,0.0,1.0
vulnerable_groups__EMPLOYEES,long:vulnerable_groups,binary,vulnerable_groups,float64,1.0,0.0625,0.05865287588294652,0.0,1.0
vulnerable_groups__FINANCIALLY_VULNERABLE,long:vulnerable_groups,binary,vulnerable_groups,float64,1.0,0.011088709677419355,0.010976815533348524,0.0,1.0
vulnerable_groups__NONE_MENTIONED,long:vulnerable_groups,binary,vulnerable_groups,float64,1.0,0.22983870967741934,0.17719149767260184,0.0,1.0
vulnerable_groups__NOT_DISCUSSED,long:vulnerable_groups,binary,vulnerable_groups,float64,1.0,0.21471774193548387,0.1687841785749162,0.0,1.0
vulnerable_groups__PATIENTS,long:vulnerable_groups,binary,vulnerable_groups,float64,1.0,0.04334677419354839,0.04150967579180365,0.0,1.0
